INPUT:phrase	OUTPUT:audio_record	HINT:text	ASSIGNMENT:link	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
RZ627253129RU	7d6c83d5-5ab2-4418-b811-acda5edf5462		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c5fec9709e0121ffe3e5	00009810b2--5e19c5fec9709e0121ffe3e5	c602dea792d441cbead03d4713ea123b	SUBMITTED	2020-01-11T12:56:30.691		
UI761811576RU	aff008d8-a7f0-4c2b-bfb1-54e8684b4aa1		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c5fec9709e0121ffe3e5	00009810b2--5e19c5fec9709e0121ffe3e5	c602dea792d441cbead03d4713ea123b	SUBMITTED	2020-01-11T12:56:30.691		
EB672612318RU	f663d860-c82b-49d6-8316-c6f4554ca8fb		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c5fec9709e0121ffe3e5	00009810b2--5e19c5fec9709e0121ffe3e5	c602dea792d441cbead03d4713ea123b	SUBMITTED	2020-01-11T12:56:30.691		
CC143247485RU	efa1d3dc-4fea-4fc4-a921-cca3c8f43b7a		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c5fec9709e0121ffe3e5	00009810b2--5e19c5fec9709e0121ffe3e5	c602dea792d441cbead03d4713ea123b	SUBMITTED	2020-01-11T12:56:30.691		
CV873778844RU	ddd8ffbd-07a6-468a-9cb1-386e7ba7a77b		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c5fec9709e0121ffe3e5	00009810b2--5e19c5fec9709e0121ffe3e5	c602dea792d441cbead03d4713ea123b	SUBMITTED	2020-01-11T12:56:30.691		
EY741763749KZ	220bce06-f1ee-4fad-8971-d9a77aafa1a2		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c5fec9709e0121ffe3e5	00009810b2--5e19c5fec9709e0121ffe3e5	c602dea792d441cbead03d4713ea123b	SUBMITTED	2020-01-11T12:56:30.691		
ZQ875736864RU	11579b7a-a9a2-4c49-874a-54313508c1f3		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c5fec9709e0121ffe3e5	00009810b2--5e19c5fec9709e0121ffe3e5	c602dea792d441cbead03d4713ea123b	SUBMITTED	2020-01-11T12:56:30.691		
									
ZE528411132RU	9a045419-ec97-4c41-8fd0-633b4a7ff28a		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6411de93a011e5dc450	00009810b2--5e19c6411de93a011e5dc450	c3c62979909aa52e618841ebba5c83c4	SUBMITTED	2020-01-11T12:57:37.001		
LP232113653CA	86abcad7-8dd0-45af-802b-184946bc67c8		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6411de93a011e5dc450	00009810b2--5e19c6411de93a011e5dc450	c3c62979909aa52e618841ebba5c83c4	SUBMITTED	2020-01-11T12:57:37.001		
LT563614715CN	3663e1f3-dd9f-41b8-9e77-19ecbb5415db		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6411de93a011e5dc450	00009810b2--5e19c6411de93a011e5dc450	c3c62979909aa52e618841ebba5c83c4	SUBMITTED	2020-01-11T12:57:37.001		
US726542674RU	7d93eeb4-c014-4da3-a7b2-9ad4395a831f		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6411de93a011e5dc450	00009810b2--5e19c6411de93a011e5dc450	c3c62979909aa52e618841ebba5c83c4	SUBMITTED	2020-01-11T12:57:37.001		
LL382317215RU	681b66a1-a57c-4e16-910b-252644c28db3		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6411de93a011e5dc450	00009810b2--5e19c6411de93a011e5dc450	c3c62979909aa52e618841ebba5c83c4	SUBMITTED	2020-01-11T12:57:37.001		
UH235318850RU	c13c9cda-1b18-4b29-b9d8-3a46e402ed0c		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6411de93a011e5dc450	00009810b2--5e19c6411de93a011e5dc450	c3c62979909aa52e618841ebba5c83c4	SUBMITTED	2020-01-11T12:57:37.001		
UM866374760RU	f944b20b-65e2-4076-8fd5-18ef704941f1		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6411de93a011e5dc450	00009810b2--5e19c6411de93a011e5dc450	c3c62979909aa52e618841ebba5c83c4	SUBMITTED	2020-01-11T12:57:37.001		
ZH426721828RU	2c9d6be3-1eee-4b34-a51d-9b6b0904e70c		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6411de93a011e5dc450	00009810b2--5e19c6411de93a011e5dc450	c3c62979909aa52e618841ebba5c83c4	SUBMITTED	2020-01-11T12:57:37.001		
CQ576223134RU	5db0e06e-9302-4f7e-8782-b0b6d943bd02		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6411de93a011e5dc450	00009810b2--5e19c6411de93a011e5dc450	c3c62979909aa52e618841ebba5c83c4	SUBMITTED	2020-01-11T12:57:37.001		
LT174444273AZ	62297835-e52f-4e8a-8961-02abd19164c7		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6411de93a011e5dc450	00009810b2--5e19c6411de93a011e5dc450	c3c62979909aa52e618841ebba5c83c4	SUBMITTED	2020-01-11T12:57:37.001		
									
CA253756534RU	8756db43-4db3-4a6b-acfa-999e04be53a7		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c683d52a900120c0bc8b	00009810b2--5e19c683d52a900120c0bc8b	4b12b41bf275f467b8ec59ee0ab70864	SUBMITTED	2020-01-11T12:58:43.196		
ZH674116563RU	a9ad6656-a086-42e4-b7c3-199a56751790		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c683d52a900120c0bc8b	00009810b2--5e19c683d52a900120c0bc8b	4b12b41bf275f467b8ec59ee0ab70864	SUBMITTED	2020-01-11T12:58:43.196		
RV822315272ES	0c42698f-9509-4f61-832d-fc9db96a1e87		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c683d52a900120c0bc8b	00009810b2--5e19c683d52a900120c0bc8b	4b12b41bf275f467b8ec59ee0ab70864	SUBMITTED	2020-01-11T12:58:43.196		
CE373166684RU	e9198bd0-d9fa-49fb-b165-4f898af11496		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c683d52a900120c0bc8b	00009810b2--5e19c683d52a900120c0bc8b	4b12b41bf275f467b8ec59ee0ab70864	SUBMITTED	2020-01-11T12:58:43.196		
RS851755166RU	e87dce78-429f-4ee2-a7cb-cddb0a418762		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c683d52a900120c0bc8b	00009810b2--5e19c683d52a900120c0bc8b	4b12b41bf275f467b8ec59ee0ab70864	SUBMITTED	2020-01-11T12:58:43.196		
EG354682671PL	89381bf9-9316-4992-9a9a-9ce435ee6e0d		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c683d52a900120c0bc8b	00009810b2--5e19c683d52a900120c0bc8b	4b12b41bf275f467b8ec59ee0ab70864	SUBMITTED	2020-01-11T12:58:43.196		
CP114348535RU	50a9ea1f-3847-4997-acd4-1479b6a80899		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c683d52a900120c0bc8b	00009810b2--5e19c683d52a900120c0bc8b	4b12b41bf275f467b8ec59ee0ab70864	SUBMITTED	2020-01-11T12:58:43.196		
ZJ628123156RU	a465a82d-6219-4dac-9411-1d1c0a4d2084		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c683d52a900120c0bc8b	00009810b2--5e19c683d52a900120c0bc8b	4b12b41bf275f467b8ec59ee0ab70864	SUBMITTED	2020-01-11T12:58:43.196		
LZ367131261RU	41a1983d-723f-45b3-9155-d3544fc3be4e		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c683d52a900120c0bc8b	00009810b2--5e19c683d52a900120c0bc8b	4b12b41bf275f467b8ec59ee0ab70864	SUBMITTED	2020-01-11T12:58:43.196		
ES878632262RU	8829b35a-1e52-445d-9a7d-51c4ac5e48e8		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c683d52a900120c0bc8b	00009810b2--5e19c683d52a900120c0bc8b	4b12b41bf275f467b8ec59ee0ab70864	SUBMITTED	2020-01-11T12:58:43.196		
									
RJ427454350RU	98554742-c4b7-4985-af79-b86fddb9dbaf		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c68d942cf6011fda0529	00009810b2--5e19c68d942cf6011fda0529	6dcd70001963726568231f8f43ebccaa	SUBMITTED	2020-01-11T12:58:53.453		
VQ724635210RU	d33cbd04-7944-41b7-9cd4-9a568f7b1ab0		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c68d942cf6011fda0529	00009810b2--5e19c68d942cf6011fda0529	6dcd70001963726568231f8f43ebccaa	SUBMITTED	2020-01-11T12:58:53.453		
EA412662325RU	bfe1afd2-9ab6-4a0d-a839-ec8a02b1bd93		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c68d942cf6011fda0529	00009810b2--5e19c68d942cf6011fda0529	6dcd70001963726568231f8f43ebccaa	SUBMITTED	2020-01-11T12:58:53.453		
EB225673184RU	3d3c6645-18f2-40bb-a3c1-ac28ddb4a69c		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c68d942cf6011fda0529	00009810b2--5e19c68d942cf6011fda0529	6dcd70001963726568231f8f43ebccaa	SUBMITTED	2020-01-11T12:58:53.453		
RN276313137MN	efad9a32-328e-4be3-a5d1-6deb994e912d		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c68d942cf6011fda0529	00009810b2--5e19c68d942cf6011fda0529	6dcd70001963726568231f8f43ebccaa	SUBMITTED	2020-01-11T12:58:53.453		
UO574466748UK	1d737bfa-2e18-4631-bd10-4c9261a0b459		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c68d942cf6011fda0529	00009810b2--5e19c68d942cf6011fda0529	6dcd70001963726568231f8f43ebccaa	SUBMITTED	2020-01-11T12:58:53.453		
CO175164558RU	efea6c52-0789-4a9b-b34b-734a5c95c5fd		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c68d942cf6011fda0529	00009810b2--5e19c68d942cf6011fda0529	6dcd70001963726568231f8f43ebccaa	SUBMITTED	2020-01-11T12:58:53.453		
ZB223577145RU	462efd3f-fa8a-4967-af8b-22da7733b417		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c68d942cf6011fda0529	00009810b2--5e19c68d942cf6011fda0529	6dcd70001963726568231f8f43ebccaa	SUBMITTED	2020-01-11T12:58:53.453		
ZO834462675RU	54a08885-830f-4697-bcb2-23e3885dc14b		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c68d942cf6011fda0529	00009810b2--5e19c68d942cf6011fda0529	6dcd70001963726568231f8f43ebccaa	SUBMITTED	2020-01-11T12:58:53.453		
CY753351422RU	fb21e4a9-7232-4851-89ea-4ba1dad1aca1		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c68d942cf6011fda0529	00009810b2--5e19c68d942cf6011fda0529	6dcd70001963726568231f8f43ebccaa	SUBMITTED	2020-01-11T12:58:53.453		
									
CN787351815KZ	ceb9af71-748f-4e06-875c-05220ff70e23		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6c4b0e86f011fa189aa	00009810b2--5e19c6c4b0e86f011fa189aa	c8cf2f5d43d219c683728214b20c541f	SUBMITTED	2020-01-11T12:59:48.661		
ET373642627RU	398cab65-cc41-4a7c-a59e-220f6298b416		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6c4b0e86f011fa189aa	00009810b2--5e19c6c4b0e86f011fa189aa	c8cf2f5d43d219c683728214b20c541f	SUBMITTED	2020-01-11T12:59:48.661		
VU125716134RU	f640f626-7b15-43e4-ba44-6436d99e75d5		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6c4b0e86f011fa189aa	00009810b2--5e19c6c4b0e86f011fa189aa	c8cf2f5d43d219c683728214b20c541f	SUBMITTED	2020-01-11T12:59:48.661		
RA533646538US	d943e7de-2958-43c5-82cc-30fc10297db4		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6c4b0e86f011fa189aa	00009810b2--5e19c6c4b0e86f011fa189aa	c8cf2f5d43d219c683728214b20c541f	SUBMITTED	2020-01-11T12:59:48.661		
VR276424138AM	75ce7100-d617-4d30-aa86-baaa4c68ce19		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6c4b0e86f011fa189aa	00009810b2--5e19c6c4b0e86f011fa189aa	c8cf2f5d43d219c683728214b20c541f	SUBMITTED	2020-01-11T12:59:48.661		
CD858863275RU	e008692e-eb6e-4f78-88aa-1510291cef81		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6c4b0e86f011fa189aa	00009810b2--5e19c6c4b0e86f011fa189aa	c8cf2f5d43d219c683728214b20c541f	SUBMITTED	2020-01-11T12:59:48.661		
VB288613686RU	a808b180-65ae-4da6-981f-d789b8011454		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6c4b0e86f011fa189aa	00009810b2--5e19c6c4b0e86f011fa189aa	c8cf2f5d43d219c683728214b20c541f	SUBMITTED	2020-01-11T12:59:48.661		
ER653177641RU	2159fb94-8c4d-4183-8090-cb7e2f703453		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6c4b0e86f011fa189aa	00009810b2--5e19c6c4b0e86f011fa189aa	c8cf2f5d43d219c683728214b20c541f	SUBMITTED	2020-01-11T12:59:48.661		
VU851357822RU	f025c945-0fb2-4b48-9a8e-f4edd332b4ad		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6c4b0e86f011fa189aa	00009810b2--5e19c6c4b0e86f011fa189aa	c8cf2f5d43d219c683728214b20c541f	SUBMITTED	2020-01-11T12:59:48.661		
ZC313123236RU	1d7e69c0-94b2-4f7c-b577-3bdc749352a5		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6c4b0e86f011fa189aa	00009810b2--5e19c6c4b0e86f011fa189aa	c8cf2f5d43d219c683728214b20c541f	SUBMITTED	2020-01-11T12:59:48.661		
									
RD384574432RU	7f5f9c86-c1a5-4139-9321-9a44e30d33ee		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6e0f5a076011485a28d	00009810b2--5e19c6e0f5a076011485a28d	f85710d991126e89424455328adaeacf	SUBMITTED	2020-01-11T13:00:16.281		
VY441188641RU	c0da01c1-fefa-432a-b7fa-383fe5ba8350		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6e0f5a076011485a28d	00009810b2--5e19c6e0f5a076011485a28d	f85710d991126e89424455328adaeacf	SUBMITTED	2020-01-11T13:00:16.281		
UM732348737RU	8cb9874c-0634-408b-a964-53db34acc3df		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6e0f5a076011485a28d	00009810b2--5e19c6e0f5a076011485a28d	f85710d991126e89424455328adaeacf	SUBMITTED	2020-01-11T13:00:16.281		
ER281526231RU	dfbbfad3-9df2-4d89-83dc-aa0cb48fd3f5		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6e0f5a076011485a28d	00009810b2--5e19c6e0f5a076011485a28d	f85710d991126e89424455328adaeacf	SUBMITTED	2020-01-11T13:00:16.281		
LU776826475RU	1a3eb8fa-efc5-47fc-849e-90d64c1dd4a8		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6e0f5a076011485a28d	00009810b2--5e19c6e0f5a076011485a28d	f85710d991126e89424455328adaeacf	SUBMITTED	2020-01-11T13:00:16.281		
VK211766765RU	baf189d3-c0b6-4f36-a37f-e16e8946dcc4		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6e0f5a076011485a28d	00009810b2--5e19c6e0f5a076011485a28d	f85710d991126e89424455328adaeacf	SUBMITTED	2020-01-11T13:00:16.281		
ZF524115854RU	8294b553-9d8b-441a-b20f-54eb5d58a36a		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6e0f5a076011485a28d	00009810b2--5e19c6e0f5a076011485a28d	f85710d991126e89424455328adaeacf	SUBMITTED	2020-01-11T13:00:16.281		
UH327343387RU	178c700d-8402-4a70-82a4-5495d7afff91		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6e0f5a076011485a28d	00009810b2--5e19c6e0f5a076011485a28d	f85710d991126e89424455328adaeacf	SUBMITTED	2020-01-11T13:00:16.281		
EM183384326RU	f66085af-29e1-4f87-9229-00c42e4ef819		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6e0f5a076011485a28d	00009810b2--5e19c6e0f5a076011485a28d	f85710d991126e89424455328adaeacf	SUBMITTED	2020-01-11T13:00:16.281		
ZK874241646RU	28084c07-9e79-410d-aeee-6279adc8d9f4		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c6e0f5a076011485a28d	00009810b2--5e19c6e0f5a076011485a28d	f85710d991126e89424455328adaeacf	SUBMITTED	2020-01-11T13:00:16.281		
									
ZT116224485RU	286fe990-30f2-418f-8523-e73dec420401		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7b06b52da0121abd6d0	00009810b2--5e19c7b06b52da0121abd6d0	2ce9045267820ea85bfd34e479ed7324	SUBMITTED	2020-01-11T13:03:44.244		
CZ888127734RU	2803b6b0-c135-4246-a10f-d4ac28f9712d		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7b06b52da0121abd6d0	00009810b2--5e19c7b06b52da0121abd6d0	2ce9045267820ea85bfd34e479ed7324	SUBMITTED	2020-01-11T13:03:44.244		
VM414653635RU	c9ff8bdf-02c2-4551-92ab-efa1871cc030		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7b06b52da0121abd6d0	00009810b2--5e19c7b06b52da0121abd6d0	2ce9045267820ea85bfd34e479ed7324	SUBMITTED	2020-01-11T13:03:44.244		
EB134517834IT	401098ee-e5d6-4076-aedd-23d99e4e140b		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7b06b52da0121abd6d0	00009810b2--5e19c7b06b52da0121abd6d0	2ce9045267820ea85bfd34e479ed7324	SUBMITTED	2020-01-11T13:03:44.244		
CD451851864RU	d959c7b8-3d1c-4f23-b378-ed02cdb2af76		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7b06b52da0121abd6d0	00009810b2--5e19c7b06b52da0121abd6d0	2ce9045267820ea85bfd34e479ed7324	SUBMITTED	2020-01-11T13:03:44.244		
CQ144768426RU	a87fa812-ad9f-4a30-9bf3-8b95a952c6bd		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7b06b52da0121abd6d0	00009810b2--5e19c7b06b52da0121abd6d0	2ce9045267820ea85bfd34e479ed7324	SUBMITTED	2020-01-11T13:03:44.244		
LJ476635870RU	f7383669-ebad-420b-8f0b-917274689fc8		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7b06b52da0121abd6d0	00009810b2--5e19c7b06b52da0121abd6d0	2ce9045267820ea85bfd34e479ed7324	SUBMITTED	2020-01-11T13:03:44.244		
VA763173837RU	271d08d6-4ff4-4b19-bb04-28f8c4cd127a		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7b06b52da0121abd6d0	00009810b2--5e19c7b06b52da0121abd6d0	2ce9045267820ea85bfd34e479ed7324	SUBMITTED	2020-01-11T13:03:44.244		
VG335578645PL	0518d9b9-b2b8-45b0-a933-a64075044792		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7b06b52da0121abd6d0	00009810b2--5e19c7b06b52da0121abd6d0	2ce9045267820ea85bfd34e479ed7324	SUBMITTED	2020-01-11T13:03:44.244		
CO865118884RU	b3992a4f-d68f-4025-a644-f1269a3e0442		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7b06b52da0121abd6d0	00009810b2--5e19c7b06b52da0121abd6d0	2ce9045267820ea85bfd34e479ed7324	SUBMITTED	2020-01-11T13:03:44.244		
									
VR227241629MN	1edadb35-e9cb-4c2a-b888-05a7a96b94a2		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7bb538f39011f2888af	00009810b2--5e19c7bb538f39011f2888af	22030e5eddd885b11b2f254a66204057	SUBMITTED	2020-01-11T13:03:55.188		
RF367678653BY	80eed6f9-4857-470a-b0df-b16cff27f8fd		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7bb538f39011f2888af	00009810b2--5e19c7bb538f39011f2888af	22030e5eddd885b11b2f254a66204057	SUBMITTED	2020-01-11T13:03:55.188		
ZV862613623RU	9ef13cd4-bd77-4c1e-bb4f-5c996015a99e		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7bb538f39011f2888af	00009810b2--5e19c7bb538f39011f2888af	22030e5eddd885b11b2f254a66204057	SUBMITTED	2020-01-11T13:03:55.188		
UE675263815RU	0071cae7-f216-41fc-b9f6-5556642f4f97		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7bb538f39011f2888af	00009810b2--5e19c7bb538f39011f2888af	22030e5eddd885b11b2f254a66204057	SUBMITTED	2020-01-11T13:03:55.188		
VS875366815RU	83f5d4d2-a074-43a0-89be-f83868b1a75e		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7bb538f39011f2888af	00009810b2--5e19c7bb538f39011f2888af	22030e5eddd885b11b2f254a66204057	SUBMITTED	2020-01-11T13:03:55.188		
RI768553810IT	0c58bd22-157c-4e73-8f15-9ae5b206ac3c		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7bb538f39011f2888af	00009810b2--5e19c7bb538f39011f2888af	22030e5eddd885b11b2f254a66204057	SUBMITTED	2020-01-11T13:03:55.188		
VM323281761RU	b9f7187b-44ca-478d-8731-661c6b3fd94b		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7bb538f39011f2888af	00009810b2--5e19c7bb538f39011f2888af	22030e5eddd885b11b2f254a66204057	SUBMITTED	2020-01-11T13:03:55.188		
RP466136265RU	e05e1ecc-be74-47da-9574-bbeb89cd7222		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7bb538f39011f2888af	00009810b2--5e19c7bb538f39011f2888af	22030e5eddd885b11b2f254a66204057	SUBMITTED	2020-01-11T13:03:55.188		
EX727222645RU	82e4ab32-2339-40a9-be2b-9da9e4c94760		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7bb538f39011f2888af	00009810b2--5e19c7bb538f39011f2888af	22030e5eddd885b11b2f254a66204057	SUBMITTED	2020-01-11T13:03:55.188		
LE767656530PL	e92a0753-0792-4293-afff-3816bcd2d053		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7bb538f39011f2888af	00009810b2--5e19c7bb538f39011f2888af	22030e5eddd885b11b2f254a66204057	SUBMITTED	2020-01-11T13:03:55.188		
									
UQ656357611RU	d5d825a1-b6f1-4ee5-82b5-d515a0bce9e5		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7caba4166011e9d28e7	00009810b2--5e19c7caba4166011e9d28e7	73675813dc0795cedb9d83782a31ed0a	SUBMITTED	2020-01-11T13:04:10.736		
EH672788867RU	5b4c6e04-1411-47e4-b7f3-10d7f2f0b6cf		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7caba4166011e9d28e7	00009810b2--5e19c7caba4166011e9d28e7	73675813dc0795cedb9d83782a31ed0a	SUBMITTED	2020-01-11T13:04:10.736		
VO645235625RU	116660ba-1de1-497e-b980-efd3f7862890		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7caba4166011e9d28e7	00009810b2--5e19c7caba4166011e9d28e7	73675813dc0795cedb9d83782a31ed0a	SUBMITTED	2020-01-11T13:04:10.736		
VG625624153RU	df5179e5-bfd2-48a2-82ff-a0041e3411fc		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7caba4166011e9d28e7	00009810b2--5e19c7caba4166011e9d28e7	73675813dc0795cedb9d83782a31ed0a	SUBMITTED	2020-01-11T13:04:10.736		
LD184116365RO	b2454a8d-6de6-41c9-8ad4-79b5a4175392		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7caba4166011e9d28e7	00009810b2--5e19c7caba4166011e9d28e7	73675813dc0795cedb9d83782a31ed0a	SUBMITTED	2020-01-11T13:04:10.736		
RN631755348RU	7a3da056-4015-48fb-8db7-8a54dca93747		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7caba4166011e9d28e7	00009810b2--5e19c7caba4166011e9d28e7	73675813dc0795cedb9d83782a31ed0a	SUBMITTED	2020-01-11T13:04:10.736		
EB737218274RU	658bef80-c070-4958-8283-b8434620e27d		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7caba4166011e9d28e7	00009810b2--5e19c7caba4166011e9d28e7	73675813dc0795cedb9d83782a31ed0a	SUBMITTED	2020-01-11T13:04:10.736		
ZG335784545RU	39905b70-26cd-4ab5-b14d-a4644243980e		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7caba4166011e9d28e7	00009810b2--5e19c7caba4166011e9d28e7	73675813dc0795cedb9d83782a31ed0a	SUBMITTED	2020-01-11T13:04:10.736		
UG185445221RU	7fb010e2-6745-4643-84ec-9ef998314cf2		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7caba4166011e9d28e7	00009810b2--5e19c7caba4166011e9d28e7	73675813dc0795cedb9d83782a31ed0a	SUBMITTED	2020-01-11T13:04:10.736		
RH617881549RU	83974d10-3d27-46d2-b958-22f6636f9aad		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7caba4166011e9d28e7	00009810b2--5e19c7caba4166011e9d28e7	73675813dc0795cedb9d83782a31ed0a	SUBMITTED	2020-01-11T13:04:10.736		
									
CO485723626RU	96a96e62-f695-45d2-8f4c-072e321e3616		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7eb139baa01132a015c	00009810b2--5e19c7eb139baa01132a015c	b60dacba1943615e5b52b73257eda019	SUBMITTED	2020-01-11T13:04:43.943		
LJ564127161RU	d76e9cac-bec9-46d7-aa74-86d47eaa0e43		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7eb139baa01132a015c	00009810b2--5e19c7eb139baa01132a015c	b60dacba1943615e5b52b73257eda019	SUBMITTED	2020-01-11T13:04:43.943		
EZ437683811RU	29a3a448-77d9-43de-94c0-fced7089270b		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7eb139baa01132a015c	00009810b2--5e19c7eb139baa01132a015c	b60dacba1943615e5b52b73257eda019	SUBMITTED	2020-01-11T13:04:43.943		
UD168436587RU	d17a3875-23d2-4737-a0de-2cd368be15c5		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7eb139baa01132a015c	00009810b2--5e19c7eb139baa01132a015c	b60dacba1943615e5b52b73257eda019	SUBMITTED	2020-01-11T13:04:43.943		
ED356743237RU	f0b81de5-9deb-405a-aeef-0067c32c5cd9		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7eb139baa01132a015c	00009810b2--5e19c7eb139baa01132a015c	b60dacba1943615e5b52b73257eda019	SUBMITTED	2020-01-11T13:04:43.943		
CL143111576RU	acf7d1f8-aaeb-4ce4-b665-037902fcbcbb		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7eb139baa01132a015c	00009810b2--5e19c7eb139baa01132a015c	b60dacba1943615e5b52b73257eda019	SUBMITTED	2020-01-11T13:04:43.943		
RF871414815UK	07a40e17-3dfc-4168-ba80-684bc3265616		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7eb139baa01132a015c	00009810b2--5e19c7eb139baa01132a015c	b60dacba1943615e5b52b73257eda019	SUBMITTED	2020-01-11T13:04:43.943		
UC235734237RU	cd6a75a9-b59f-4033-a385-2868cba13628		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7eb139baa01132a015c	00009810b2--5e19c7eb139baa01132a015c	b60dacba1943615e5b52b73257eda019	SUBMITTED	2020-01-11T13:04:43.943		
